ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_nde24
2023,11,2733001,1,0014,1,1,20231127330011001411,1,1,1,1,2, ,1,31,1,1,30,3,1992,1, , , , , , , , , , , , , , , ,3314,4922,2, ,1, ,1,1,8,8,8,8,8,8,8,56, ,56,1, ,2, ,2,2, , , ,3000, , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,1, , ,3000, , , , , , ,3000,3000,3000,1,733.332522119151
2023,11,21273,1,0009,1,1,202311212731000911,1,1,1,1,2, ,1,76,1,1,15,9,1947,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,697.302979826945
2023,11,2077302,1,0026,1,1,20231120773021002611,1,1,1,1,2, ,1,32,1,1,5,5,1991,1, , , , , , , , , , , , , , , ,7128,4330,3,5,4,2,1,6,0,8,8,8,8,8,0,40, ,40,1, ,1,1,1,2,2,350,10, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1516,300, , , , , , , ,1816,1816,1816,1,1901.81269568931
2023,11,2077302,1,0026,1,1,20231120773021002612,1,2,6,1,2, ,2,53,2,2,14,2,1970,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,10,10,10,10,10,8,58, ,58,1, ,1,1,1,2,4,800,12, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,1,1,1,800,360, , , , , , , ,1160,1160,1160,1,1442.2288570213
2023,11,2077302,1,0026,1,1,20231120773021002613,1,3,7,1,2, ,1,31,3,3,23,10,1992,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,4,0,8,8,0,8,8,8,40, ,48,2,48,2, ,2,1,2,400, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1732, , , , , , , , ,1732,1732,1732,1,1901.81269568931
2023,11,2795502,1,0011,1,1,20221127955021001111,1,1,1,1,2, ,1,61,1,1,30,7,1962,1, , , , , , , , , , , , , , , ,4416,8521,3,5,1, ,1,20,0,3,0,0,4,4,0,11, ,15,2,15,2, ,2,2,4,1000, , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1000, , , , , , , , ,1000,1000,1000,1,704.526626609066
2023,11,2795502,1,0011,1,1,20221127955021001112,1,2,2,1,2, ,2,60,2,2,1,12,1962,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,662.529192270918
2023,11,2795502,1,0011,1,1,20221127955021001113,1,3,3,1,2, ,1,24,3,1,21,9,1999,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,5,2,2,2,2,1,1,10,7,4, , , , , , , , , , , , ,1,776.014736900349
2023,11,27327,1,0110,1,1,202308273271011011,1,1,1,1,2, ,1,41,1,1,7,8,1982,1, , , , , , , , , , , , , , , ,8322,4923,1, ,1, ,1,5,0,8,8,8,8,8,8,48,2,50,1, ,1,1,1,2, , , ,4000, , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,7,1, , ,4000, , , , , , ,4000,4000,4000,1,1148.62750734479
2023,11,27327,1,0110,1,1,202308273271011012,1,2,2,1,2, ,2,40,2,2,24,10,1983,1, , , , , , , , , , , , , , , ,5162,9603,3,5,1, ,4,500,8,8,8,8,8,8,0,48,4,52,1, ,2, ,2,2,4,2000, , , , , ,400, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,2000, , , , ,400, , ,509,2400,2000,2909,1,1098.60973260125
2023,11,27327,1,0110,1,1,202311273271011013,1,3,3,1,2, ,1,14,3,3,17,12,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1020.25939166117
2023,11,4677302,1,0144,1,1,20230846773021014411,1,1,1,1,2, ,1,41,1,2,15,2,1982,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,0,7,7,7,7,4,0,32, ,32,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1000, , , , , , ,1000,1000,1000,1,965.570123728727
2023,11,4677302,1,0144,1,1,20230846773021014412,1,2,2,1,2, ,2,31,2,2,6,10,1992,1, , , , , , , , , , , , , , , ,9121,9499,3,5,1, ,1,6,0,0,9,0,0,0,0,9, ,9,1, ,1,2,2,2,2,60, , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,7,1,260, , , , , , , , ,260,260,260,1,923.523708647301
2023,11,19498,1,0012,1,1,202208194981001211,1,1,1,1,2, ,1,41,1,1,25,2,1982,1, , , , , , , , , , , , , , , ,5414,8010,3,4,1, ,2,50,12,12,12,0,12,12,12,72, ,72,1, ,2, ,2,2,4,1025,172, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,9,3, ,2,2,2,2,2,2,10,1,1,1025,412, , , , , , ,272,1437,1437,1709,1,1106.66544281172
2023,11,19498,1,0012,1,1,202208194981001212,1,2,2,1,2, ,2,44,2,2,9,9,1979,1, , , , , , , , , , , , , , , ,9541,4789,2, ,3,2,1,1,0,3,3,0,3,3,3,15, ,15,2,10,1,2,2,1, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,30, , , , , , ,30,30,30,1,1058.4749350265
2023,11,19498,1,0012,1,1,202208194981001215,1,3,3,1,2, ,1,24,3,3,4,9,1999,1, , , , , , , , , , , , , , , ,5132,5510,3,5,1, ,3,100,8,0,8,0,9,11,11,47, ,48,2,48,2, ,2,2,4,1025,40, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025,173, , , , , , ,255,1198,1198,1453,1,982.986916329006
2023,11,19498,1,0012,1,1,202208194981001213,1,4,3,1,2, ,2,16,4,4,5,9,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,1072.96377754235
2023,11,1748402,1,0063,1,1,20231117484021006311,1,1,1,1,2, ,2,26,1,1,9,8,1997,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,369.224116877033
2023,11,1748402,1,0063,1,1,20231117484021006312,1,2,2,1,2, ,1,31,2,2,20,7,1992,1, , , , , , , , , , , , , , , ,8160,1079,3,5,1, ,4,400,0,8,8,0,8,8,8,40, ,48,2,48,1,2,2,2,4,1100,148, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1100,308, , , , , , ,384,1408,1408,1792,1,386.034243494166
2023,11,1748402,1,0063,1,1,20231117484021006314,1,4,6,1,2, ,1,55,4,4,4,8,1968,1, , , , , , , , , , , , , , , ,7111,4100,1, ,3,2,1,5,0,8,8,0,0,8,5,29, ,40,2,40,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,1, , ,2700, , , , , , ,2700,2700,2700,1,311.303972021326
2023,11,1748402,1,0063,1,1,20231117484021006315,1,5,6,1,2, ,2,47,5,5,15,11,1975,1, , , , , , , , , , , , , , , ,9112,8121,2, ,3,2,1,1,0,4,0,0,0,4,0,8, ,8,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,505, , , , , , ,505,505,505,1,292.746876192179
2023,11,23780,1,0015,1,1,202208237801001511,1,1,1,1,2, ,1,49,1,1,22,7,1974,1, , , , , , , , , , , , , , , ,7126,2819,3,5,1, ,1,7,0,9,9,0,9,9,9,45,8,53,1, ,2, ,2,2,2,300, , , ,80,10, , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1299, , , ,80, ,43, ,166,1422,1299,1588,1,739.652597778459
2023,11,23780,1,0015,1,1,202208237801001512,1,2,2,1,2, ,2,57,2,2,27,12,1965,1, , , , , , , , , , , , , , , ,4417,4321,3,5,1, ,1,4,0,4,4,4,4,4,0,20,14,34,1, ,1,1,1,2,4,1025, , , , , ,240,10, , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1025, , , , ,240, ,10,42,1275,1025,1317,1,695.561274278378
2023,11,23780,1,0015,1,1,202208237801001513,1,3,3,1,2, ,2,19,3,3,24,5,2004,1, , , , , , , , , , , , , , , ,5312,8510,3,2, , ,5,9998,0,6,6,6,6,6,0,30, ,30,1, ,2, ,2,2,4,700, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,700, , , , , , , , ,700,700,700,1,889.278244529301
2023,11,23780,1,0015,1,1,202208237801001514,1,4,3,1,2, ,1,16,4,4,14,2,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,814.704930068181
2023,11,23780,1,0015,1,1,202208237801001515,1,5,8,1,2, ,2,84,5,5,20,6,1939,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,695.561274278378
2023,11,17445,1,0109,1,1,202311174451010911,1,1,1,1,2, ,1,48,1,1,24,2,1975,2,2,1, , , , , , , , , , , , , ,3314,4520,1, ,2,1,1,3,0,0,0,0,0,0,0,0, ,48,2,48,1,2,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,8,1, , ,1900, , , , , , ,1900,1900,1900,1,336.980561700071
2023,11,17445,1,0109,1,1,202311174451010912,1,2,2,1,2, ,2,50,2,2,31,10,1973,2,1, , , , , , , , , , , , , , ,2221,8610,3,2, , ,5,9988,0,0,0,0,0,0,0,0, ,48,2,48,2, ,2,2,4,3700, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,1,1,3700, , , , , , , ,525,3700,3700,4225,1,316.892862415593
2023,11,17445,1,0109,1,1,202311174451010913,1,3,3,1,2, ,1,22,3,3,28,6,2001,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,2,2,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,371.173880520086
2023,11,17445,1,0109,1,1,202311174451010914,1,4,3,1,2, ,1,17,4,4,1,10,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,371.173880520086
2023,11,29236,1,0034,1,1,202311292361003411,1,1,1,1,2, ,1,49,1,1,25,1,1974,1, , , , , , , , , , , , , , , ,8331,4921,3,5,2,2,1,10,0,16,16,16,16,0,0,64, ,96,2,96,2, ,2,2,2,400,120, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1,1732,520, , , , , , , ,2252,2252,2252,1,717.57341578532
2023,11,29236,1,0034,1,1,202311292361003412,1,2,2,1,2, ,2,48,2,2,2,6,1975,1, , , , , , , , , , , , , , , ,9112,8121,2, ,3,2,1,1,0,0,0,0,0,8,0,8, ,8,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1, , ,170, , , , , , ,170,170,170,1,674.798251193895
2023,11,29236,1,0034,1,1,202311292361003413,1,3,3,1,2, ,1,22,3,3,8,11,2001,1, , , , , , , , , , , , , , , ,7421,3312,3,5,1, ,1,6,0,9,9,9,9,9,5,50, ,50,1, ,2, ,2,2,2,350, , , , , , , , , , , , , , ,2,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1516, , , , , , , ,201,1516,1516,1717,1,790.385379950045
2023,11,29236,1,0034,1,1,202311292361003414,1,4,3,1,2, ,1,20,4,4,12,3,2003,1, , , , , , , , , , , , , , , ,7221,2511,3,5,2,2,1,3,0,8,8,8,0,8,8,40, ,40,1, ,2, ,2,2,2,240, , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1039, , , , , , , , ,1039,1039,1039,1,790.385379950045
2023,11,27021,1,0051,1,1,202311270211005111,1,1,1,1,2, ,2,25,1,1,8,11,1998,1, , , , , , , , , , , , , , , ,3322,7310,3,5,1, ,4,300,0,7,7,7,7,7,3,38, ,48,2,48,2, ,2,1,4,2500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,2500, , , , , , , ,38,2500,2500,2538,1,1190.88205107573
2023,11,24904,1,0083,1,1,202311249041008311,1,1,1,1,2, ,1,32,1,1,26,3,1991,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,10,10,10,0,10,10,10,60, ,60,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,2,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1500, , , , , , ,1500,1500,1500,1,929.926779739837
2023,11,20755,1,0036,1,1,202308207551003611,1,1,1,1,2, ,1,21,1,1,27,4,2002,1, , , , , , , , , , , , , , , ,9334,4921,3,5,3,2,1,2,8,8,8,0,8,8,8,48, ,48,1, ,2, ,2,2,1,60, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1,1800, , , , , , , , ,1800,1800,1800,1,715.904365170858
2023,11,20755,1,0036,1,1,202308207551003612,1,2,2,1,2, ,2,28,2,2,1,11,1995,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,770.881904755468
2023,11,27327,1,0109,1,1,202311273271010911,1,1,1,1,2, ,1,60,1,1,11,1,1963,1, , , , , , , , , , , , , , , ,2421,7020,2, ,2,2,1,1,0,2,2,2,2,2,2,12, ,12,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,1495, , , , , , ,1495,1495,1495,1,926.270949884768
2023,11,27327,1,0109,1,1,202311273271010912,1,3,7,1,2, ,2,55,3,3,13,5,1968,1, , , , , , , , , , , , , , , ,2342,8413,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,1,1,1,2,4,3000,120, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3000,120, , , , , , ,67,3120,3120,3187,1,871.055146921646
2023,11,27327,1,0109,1,1,202311273271010913,1,2,6,1,2, ,2,83,2,2,11,11,1940,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,871.055146921646
2023,11,27327,1,0109,1,1,202311273271010914,1,4,8,1,2, ,1,35,4,4,31,3,1988,1, , , , , , , , , , , , , , , ,4110,7310,3,5,1, ,1,18,0,11,11,11,11,11,0,55, ,55,1, ,1,1,1,2,4,5200, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,6,1,5200, , , , , , , ,558,5200,5200,5758,1,1148.62750734479
2023,11,17501,1,0036,1,1,202208175011003611,1,1,1,1,2, ,1,27,1,2,17,11,1995,1, , , , , , , , , , , , , , , ,3115,3312,3,5,1, ,1,20,0,8,8,8,8,8,6,46, ,46,1, ,1,1,1,2,4,1800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,9,1,1800, , , , , , , , ,1800,1800,1800,1,331.548171019598
2023,11,17501,1,0036,1,1,202208175011003612,1,2,2,1,2, ,2,24,2,2,29,7,1999,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,321.451419961766
2023,11,28100,1,0004,1,1,202211281001000411,1,1,1,1,2, ,1,36,1,2,13,10,1987,1, , , , , , , , , , , , , , , ,7111,4100,3,5,2,2,1,8,0,8,8,8,8,8,6,46, ,46,1, ,1,1,1,2,2,600, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,2598, , , , , , , , ,2598,2598,2598,1,989.41689557761
2023,11,28100,1,0004,1,1,202211281001000412,1,2,2,1,2, ,2,32,2,2,6,10,1991,1, , , , , , , , , , , , , , , ,3221,8610,3,2, , ,5,9998,0,12,12,0,0,0,12,36, ,36,1, ,2, ,2,2,4,2000,39, , , , , , , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,1,1,2000,169, , , , , , , ,2169,2169,2169,1,946.332056416078
2023,11,28100,1,0004,1,1,202211281001000413,1,3,3,1,2, ,1,14,3,3,17,6,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,8,4, , , , , , , , , , , , ,1,878.841812098689
2023,11,18105,1,0065,1,1,202208181051006511,1,1,1,1,2, ,2,54,1,1,15,5,1969,1, , , , , , , , , , , , , , , ,9629,9329,2, ,3,2,1,1,4,0,0,0,0,0,6,10, ,30,2,30,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,476, , , , , , ,476,476,476,1,287.816510496514
2023,11,18105,1,0065,1,1,202208181051006513,1,2,3,1,2, ,1,28,2,2,3,5,1995,1, , , , , , , , , , , , , , , ,3317,8423,3,2, , ,5,2000,0,8,8,0,8,8,0,32, ,40,2,40,2, ,2,2,4,4000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,4000, , , , , , , ,113,4000,4000,4113,1,379.532756556945
2023,11,25953,1,0168,1,1,202211259531016811,1,1,1,1,2, ,1,63,1,1,29,8,1960,1, , , , , , , , , , , , , , , ,5212,4711,2, ,2,2,1,1,14,14,14,14,14,14,14,98, ,98,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1519,300, , , , , ,1819,1819,1819,1,550.198100567722
2023,11,20170,1,0058,1,1,202311201701005811,1,1,1,1,2, ,2,84,1,1,4,11,1939,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,846.983311602333
2023,11,20170,1,0058,1,1,202311201701005812,1,2,7,1,2, ,1,75,2,2,99,99,1948,1, , , , , , , , , , , , , , , ,9541,4789,2, ,3,2,1,1,10,10,10,10,10,10,10,70, ,70,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,1, , ,1000, , , , , , ,1000,1000,1000,1,900.673211503348
2023,11,26575,1,0010,1,1,202208265751001011,1,1,1,1,2, ,2,49,1,1,4,5,1974,1, , , , , , , , , , , , , , , ,3317,7310,3,5,1, ,4,120,0,9,9,9,9,9,0,45, ,45,1, ,1,1,1,2,4,6000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,6000, , , , , , , ,1500,6000,6000,7500,1,666.741550937139
2023,11,21425,1,0018,1,1,202311214251001811,1,1,1,1,2, ,2,25,1,1,8,7,1998,1, , , , , , , , , , , , , , , ,5230,5610,3,5,1, ,2,50,8,8,8,8,8,8,8,56,9,65,1, ,1,1,1,1,3,750,10, , , , ,108, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,1,1,1500,300, , , ,108, , , ,1908,1800,1908,1,683.037822109108
2023,11,2440701,1,0026,1,1,20230824407011002611,1,1,1,1,2, ,1,61,1,1,15,7,1962,2,1, , , , , , , , , , , , , , ,2311,8530,3,2, , ,5,9998,0,0,0,0,0,0,0,0, ,40,2,40,2, ,2,2,4,3500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,3500, , , , , , , ,67,3500,3500,3567,1,1064.46719642384
